property_price,locality,bhk,built_up_area,super_built_up_area,carpet_area,price_per_sqft,bathrooms,balconies,floor_number,total_floors,property_age,furnishing_status,parking,facing,amenities_count,possession_status,builder_name,source
8667399.0,Anna Nagar,2,864,993,691,10032.0,1,1.0,2.0,8,0.0,Semi-Furnished,1.0,West,11.0,Ready to Move,Olympia,MagicBricks
7465094.0,Mogappair,2,1066,1225,852,7003.0,2,2.0,2.0,12,1.0,Furnished,1.0,North-West,4.0,Under Construction,Doshi,Housing.com
7223473.0,Navalur,2,980,1127,784,7371.0,2,1.0,0.0,4,1.0,Semi-Furnished,2.0,South,9.0,Under Construction,Pacifica,99acres
12373601.0,OMR,3,1536,1766,1228,8056.0,3,1.0,11.0,12,12.0,Semi-Furnished,2.0,North-West,3.0,Ready to Move,Akshaya,Housing.com
11879304.0,Velachery,2,1213,1394,970,9793.0,2,1.0,5.0,8,4.0,Semi-Furnished,1.0,North,10.0,Ready to Move,Appaswamy,MagicBricks
14857285.0,Anna Nagar,3,1370,1575,1096,10845.0,3,0.0,0.0,8,3.0,Semi-Furnished,0.0,North-East,2.0,Ready to Move,Appaswamy,Housing.com
7132519.0,Mogappair,3,1125,1293,900,6340.0,3,2.0,0.0,6,4.0,Semi-Furnished,1.0,North,2.0,Ready to Move,Radiance,99acres
22345902.125,T Nagar,3,1841,2117,1472,13602.0,3,2.0,6.0,12,4.0,Semi-Furnished,0.0,North-East,10.0,Ready to Move,Appaswamy,MagicBricks
5830416.0,Porur,2,903,1038,722,6457.0,2,0.0,1.0,6,6.0,Semi-Furnished,1.0,West,7.0,Ready to Move,Olympia,Housing.com
11299850.0,Perungudi,2,1231,1415,984,9179.0,2,2.0,1.0,12,10.0,Semi-Furnished,0.0,South-East,7.0,Under Construction,Doshi,99acres
9347175.0,Sholinganallur,2,1113,1279,890,8398.0,2,1.0,5.0,8,4.0,Unfurnished,0.0,North,5.0,Ready to Move,Pacifica,MagicBricks
13166621.0,Mogappair,3,1916,2203,1532,6872.0,3,2.0,3.0,6,0.0,Semi-Furnished,1.0,South,6.0,Under Construction,Akshaya,MagicBricks
5999555.0,Perungudi,1,582,669,465,10309.0,1,2.0,0.0,4,0.0,Semi-Furnished,1.0,North,11.0,Ready to Move,Ramaniyam,Housing.com
6327542.0,Ambattur,3,1281,1473,1024,4940.0,3,2.0,1.0,12,0.0,Unfurnished,1.0,West,5.0,Ready to Move,Appaswamy,MagicBricks
7356446.0,Sholinganallur,1,761,875,608,9667.0,1,1.0,5.0,8,3.0,Furnished,0.0,South-West,2.0,Ready to Move,Olympia,99acres
5658690.0,Perungudi,1,505,580,404,11205.0,1,1.0,5.0,8,2.0,Unfurnished,0.0,North-West,3.0,Ready to Move,Mahindra,99acres
22345902.125,Adyar,4,2129,2448,1703,12062.0,4,2.0,8.0,8,8.0,Furnished,1.0,South-West,8.0,Under Construction,Akshaya,MagicBricks
6500483.0,Medavakkam,2,992,1140,793,6553.0,1,2.0,4.0,6,13.0,Furnished,1.0,North-West,6.0,Ready to Move,TVH,99acres
6353195.0,Kolathur,3,1375,1581,1100,4621.0,3,2.0,1.0,8,2.0,Furnished,1.0,East,9.0,Ready to Move,TVH,MagicBricks
8016083.0,Sholinganallur,2,1020,1173,816,7859.0,2,1.0,2.0,4,8.0,Furnished,1.0,North-West,3.0,Ready to Move,Mahindra,99acres
3991001.0,OMR,1,519,596,415,7690.0,1,1.0,2.0,8,23.0,Furnished,1.0,South-West,11.0,Ready to Move,Doshi,MagicBricks
5192090.0,Chromepet,2,1159,1332,927,4480.0,2,2.0,0.0,6,4.0,Unfurnished,2.0,North-East,5.0,Under Construction,Akshaya,Housing.com
3467454.0,Chromepet,2,805,925,644,4307.0,2,2.0,5.0,8,0.0,Unfurnished,1.0,South-West,6.0,Ready to Move,Olympia,99acres
12162846.0,Adyar,2,959,1102,767,12683.0,1,1.0,3.0,6,7.0,Semi-Furnished,0.0,East,6.0,Under Construction,Pacifica,99acres
12843388.0,ECR,3,1427,1641,1141,9000.0,3,1.0,0.0,8,6.0,Semi-Furnished,2.0,South-West,4.0,Under Construction,Doshi,MagicBricks
7737989.0,OMR,2,1023,1176,818,7564.0,2,0.0,2.8,4,3.0,Semi-Furnished,1.0,South-West,7.0,Ready to Move,Ramaniyam,MagicBricks
3694099.0,Mogappair,1,598,687,478,6177.0,1,1.0,5.0,8,22.0,Semi-Furnished,1.0,South-East,4.0,Under Construction,Casa Grande,99acres
6763953.0,Sholinganallur,2,867,997,693,7802.0,2,2.0,4.0,8,5.0,Semi-Furnished,1.0,South,11.0,Ready to Move,Olympia,MagicBricks
3795029.0,Kolathur,1,685,787,548,5540.0,1,1.0,5.0,6,2.0,Furnished,1.0,West,9.0,Under Construction,Radiance,MagicBricks
12080792.0,Velachery,3,1516,1743,1212,7969.0,2,1.0,1.0,6,7.0,Semi-Furnished,1.0,South-East,8.0,Under Construction,Olympia,99acres
9845772.0,Porur,3,1564,1798,1251,6295.0,3,1.0,6.0,8,4.0,Semi-Furnished,1.0,North-West,7.0,Under Construction,Mahindra,MagicBricks
6183496.0,Nungambakkam,1,420,482,336,14446.0,1,1.0,3.0,12,6.0,Furnished,1.0,South-West,10.0,Ready to Move,Appaswamy,99acres
12852332.0,Perungudi,3,1317,1514,1053,9759.0,3,0.0,4.0,4,0.0,Furnished,1.0,East,3.0,Under Construction,Ramaniyam,Housing.com
18200046.0,T Nagar,4,1624,1867,1299,11207.0,3,2.0,3.0,6,4.0,Semi-Furnished,1.0,South,5.0,Ready to Move,TVH,99acres
22345902.125,T Nagar,4,2428,2792,1942,13604.0,4,1.0,4.0,6,4.0,Furnished,1.0,West,5.0,Ready to Move,Pacifica,MagicBricks
11310105.0,Perungudi,2,1221,1404,976,9263.0,2,0.0,0.0,2,4.0,Semi-Furnished,1.0,North-West,11.0,Ready to Move,Olympia,99acres
5764243.0,Sholinganallur,1,643,739,514,8965.0,1,1.0,10.0,12,7.0,Semi-Furnished,2.0,North-East,2.0,Ready to Move,Appaswamy,Housing.com
4652863.0,Ambattur,2,1127,1296,901,4129.0,2,1.0,6.0,8,1.0,Unfurnished,0.0,East,2.0,Ready to Move,Mahindra,MagicBricks
4673781.0,Pallikaranai,2,974,1120,779,4799.0,2,0.0,3.0,4,2.0,Unfurnished,2.0,South-East,4.0,Under Construction,Ramaniyam,MagicBricks
22279934.0,T Nagar,3,1748,2010,1398,12746.0,3,1.0,0.0,8,0.0,Furnished,0.0,North-West,8.0,Ready to Move,Radiance,99acres
6885964.0,Sholinganallur,3,1014,1166,811,6791.0,2,1.0,2.0,4,0.0,Semi-Furnished,1.0,North-East,6.0,Ready to Move,Akshaya,99acres
6064605.0,Tambaram,2,1062,1221,849,5711.0,2,2.0,5.0,8,1.0,Unfurnished,1.0,North-West,7.0,Ready to Move,Pacifica,MagicBricks
22345902.125,Guindy,4,2555,2938,2044,10643.0,4,1.0,2.0,6,1.0,Semi-Furnished,2.0,South-East,5.0,Ready to Move,Mahindra,MagicBricks
16850290.0,Sholinganallur,4,2197,2526,1757,7670.0,4,2.0,1.0,6,8.0,Semi-Furnished,2.0,North-West,7.0,Ready to Move,Doshi,MagicBricks
15224522.0,ECR,3,1607,1848,1285,9474.0,2,1.0,9.0,16,2.0,Unfurnished,1.0,North,11.0,Under Construction,Mahindra,MagicBricks
6697716.0,OMR,2,920,1058,736,7280.0,1,1.0,8.0,8,4.0,Semi-Furnished,1.0,South,2.0,Ready to Move,Casa Grande,MagicBricks
7843638.0,Navalur,2,892,1025,713,8793.0,2,1.0,7.0,12,2.0,Semi-Furnished,0.0,South-East,11.0,Ready to Move,Appaswamy,MagicBricks
10753942.0,OMR,3,1370,1575,1096,7850.0,3,1.0,7.0,8,0.0,Unfurnished,0.0,South-West,4.0,Ready to Move,Olympia,99acres
4728511.0,Kolathur,2,890,1023,712,5313.0,1,1.0,0.0,2,1.0,Furnished,0.0,South-East,8.0,Under Construction,Casa Grande,99acres
6756162.0,Porur,2,1009,1160,807,6696.0,2,1.0,6.0,8,2.0,Semi-Furnished,1.0,West,9.0,Under Construction,TVH,Housing.com
4258248.0,Thoraipakkam,1,507,583,405,8399.0,1,1.0,3.0,8,2.0,Furnished,1.0,North-West,4.0,Ready to Move,Olympia,MagicBricks
3290129.0,Medavakkam,1,574,660,459,5732.0,1,2.0,6.0,12,6.0,Unfurnished,1.0,North-West,6.0,Ready to Move,Radiance,Housing.com
7355689.0,Mogappair,3,1208,1389,966,6089.0,3,2.0,6.0,12,0.0,Unfurnished,1.0,South,6.0,Ready to Move,Doshi,99acres
6812903.0,Velachery,2,888,1021,710,7672.0,2,1.0,3.0,8,1.0,Furnished,2.0,South,5.0,Ready to Move,Ramaniyam,99acres
22345902.125,Adyar,4,2017,2319,1613,13194.0,4,1.0,4.0,8,2.0,Semi-Furnished,1.0,South-East,9.0,Ready to Move,Olympia,MagicBricks
5650145.0,Kolathur,2,873,1003,698,6472.0,2,1.0,2.0,6,0.0,Semi-Furnished,1.0,South,3.0,Under Construction,Doshi,99acres
12835595.0,ECR,3,1381,1588,1104,9294.0,3,1.0,4.0,6,1.0,Semi-Furnished,0.0,East,11.0,Ready to Move,Ramaniyam,99acres
6431366.0,Pallikaranai,2,1076,1237,860,5977.0,2,1.0,3.0,8,1.0,Semi-Furnished,1.0,North-West,10.0,Ready to Move,Mahindra,99acres
8561704.0,Thoraipakkam,2,1048,1205,838,8170.0,2,1.0,6.0,12,1.0,Furnished,2.0,North-West,5.0,Ready to Move,Akshaya,MagicBricks
3136457.0,Porur,1,539,619,431,5819.0,1,2.0,1.0,6,2.0,Semi-Furnished,1.0,North,10.0,Ready to Move,Ramaniyam,99acres
5872417.0,Tambaram,2,1008,1159,806,5826.0,2,2.0,2.0,12,3.0,Semi-Furnished,1.0,South,8.0,Under Construction,Radiance,Housing.com
7749808.0,OMR,2,1023,1176,818,7576.0,2,0.0,0.0,2,9.0,Furnished,1.0,South,5.0,Ready to Move,Appaswamy,99acres
13497522.0,Sholinganallur,3,1590,1828,1272,8489.0,3,2.0,3.0,8,0.0,Furnished,2.0,North,4.0,Ready to Move,Ramaniyam,99acres
9294687.0,Perungudi,2,1009,1160,807,9212.0,2,1.0,4.0,4,7.0,Semi-Furnished,1.0,North-East,10.0,Ready to Move,Mahindra,MagicBricks
9632848.0,Perungudi,2,1036,1191,828,9298.0,1,1.0,6.0,16,0.0,Furnished,1.0,North,7.0,Ready to Move,Casa Grande,99acres
13323835.0,Velachery,3,1396,1605,1116,9544.0,3,0.0,0.0,2,13.0,Unfurnished,0.0,North-East,10.0,Under Construction,Casa Grande,MagicBricks
20477688.0,Nungambakkam,4,1729,1988,1383,11844.0,4,0.0,6.0,8,4.0,Furnished,1.0,North,9.0,Ready to Move,Radiance,99acres
8226115.0,Velachery,2,832,956,665,9887.0,2,0.0,0.0,16,10.0,Furnished,2.0,North-East,7.0,Ready to Move,Doshi,99acres
10877959.0,Thoraipakkam,3,1369,1574,1095,7946.0,3,1.0,6.0,12,0.0,Unfurnished,1.0,North,2.0,Ready to Move,Akshaya,Housing.com
6150302.0,Velachery,1,698,802,558,8811.0,1,1.0,3.6,12,2.0,Furnished,0.0,South-West,8.0,Ready to Move,TVH,MagicBricks
12465840.0,Sholinganallur,3,1528,1757,1222,8158.0,3,1.2,2.0,6,0.0,Semi-Furnished,1.0,South-East,11.0,Ready to Move,Ramaniyam,MagicBricks
11861329.0,Anna Nagar,3,1183,1360,946,10026.0,3,2.0,2.0,4,4.4,Furnished,0.0,North-West,2.0,Ready to Move,Ramaniyam,MagicBricks
8951594.0,Anna Nagar,2,904,1039,723,9902.0,2,2.0,6.0,8,5.0,Semi-Furnished,1.0,South,6.0,Ready to Move,Olympia,Housing.com
6078203.0,Mogappair,2,1174,1350,939,5177.0,2,1.0,5.0,8,13.0,Unfurnished,2.0,North-East,5.0,Under Construction,Appaswamy,MagicBricks
4333993.0,OMR,1,625,718,500,6934.0,1,1.0,1.0,2,4.0,Unfurnished,1.0,East,5.0,Ready to Move,Ramaniyam,MagicBricks
10276836.0,Velachery,3,1295,1489,1036,7936.0,3,2.0,5.0,8,1.0,Unfurnished,2.0,West,6.0,Under Construction,Mahindra,99acres
13092571.0,Mogappair,4,1865,2144,1492,7020.0,4,1.0,2.4,12,1.0,Furnished,1.0,North-East,5.0,Ready to Move,Doshi,MagicBricks
11399552.0,OMR,3,1395,1604,1116,8172.0,3,1.0,1.0,12,2.0,Semi-Furnished,1.0,North-East,2.0,Ready to Move,Radiance,MagicBricks
8785320.0,Sholinganallur,2,1028,1182,822,8546.0,2,1.0,2.4,8,1.0,Semi-Furnished,0.0,North-West,5.0,Under Construction,Akshaya,MagicBricks
15720547.0,Velachery,3,1413,1624,1130,11126.0,3,2.0,8.0,12,7.0,Unfurnished,2.0,North,2.0,Ready to Move,Appaswamy,99acres
12039550.0,Thoraipakkam,2,1202,1382,961,10016.0,2,2.0,3.0,12,5.0,Furnished,1.0,North-East,6.0,Under Construction,Ramaniyam,Housing.com
8634767.0,Sholinganallur,2,1167,1342,933,7399.0,2,0.0,6.0,6,5.0,Semi-Furnished,1.0,South-East,9.0,Ready to Move,Radiance,99acres
12439911.0,ECR,3,1492,1715,1193,8338.0,3,2.0,2.0,6,2.0,Semi-Furnished,1.0,North,6.0,Ready to Move,Casa Grande,MagicBricks
7446165.0,Thoraipakkam,2,991,1139,792,7514.0,2,2.0,1.0,16,8.0,Furnished,1.0,South-East,11.0,Ready to Move,Mahindra,Housing.com
8037446.0,Sholinganallur,3,1156,1329,924,6953.0,3,0.0,12.0,12,2.0,Unfurnished,1.0,North,4.0,Ready to Move,Mahindra,Housing.com
7519665.0,Medavakkam,2,1147,1319,917,6556.0,2,1.0,4.0,6,3.0,Semi-Furnished,1.0,North-East,9.0,Under Construction,Akshaya,99acres
8239414.0,Navalur,2,1264,1453,1011,6519.0,1,2.0,11.0,12,1.0,Semi-Furnished,1.0,South-East,5.6,Ready to Move,Ramaniyam,99acres
3411599.0,Pallikaranai,1,600,690,480,5686.0,1,1.0,1.0,6,11.0,Semi-Furnished,1.0,West,6.0,Ready to Move,TVH,MagicBricks
7040834.0,Kolathur,3,1170,1345,936,6018.0,3,1.0,10.0,16,0.0,Semi-Furnished,1.0,South,5.0,Ready to Move,Casa Grande,MagicBricks
11164165.0,OMR,3,1434,1649,1147,7785.0,3,1.0,3.0,4,14.0,Unfurnished,1.0,South,3.0,Ready to Move,Pacifica,MagicBricks
9717830.0,Thoraipakkam,2,1138,1308,910,8539.0,2,1.0,6.0,8,2.0,Furnished,1.0,North,3.0,Ready to Move,Pacifica,99acres
7013999.0,Thoraipakkam,2,911,1047,728,7699.0,2,1.4,3.0,12,4.0,Unfurnished,1.0,North-East,7.2,Ready to Move,Appaswamy,99acres
9259005.0,Anna Nagar,2,825,948,660,11223.0,2,2.0,0.0,2,0.0,Semi-Furnished,1.0,North-East,10.0,Under Construction,TVH,Housing.com
16498653.0,Anna Nagar,3,1543,1774,1234,10693.0,3,2.0,0.0,6,0.0,Semi-Furnished,1.0,North-East,9.0,Ready to Move,TVH,MagicBricks
7790614.0,OMR,2,1045,1201,836,7455.0,2,1.0,0.0,12,4.0,Furnished,0.0,South-West,9.0,Under Construction,Appaswamy,99acres
5639628.0,Pallikaranai,2,1006,1156,804,5606.0,2,1.0,9.0,12,1.0,Unfurnished,1.0,South-West,3.0,Under Construction,TVH,Housing.com
8306528.0,OMR,2,1070,1230,856,7763.0,2,2.0,6.0,8,3.0,Semi-Furnished,2.0,South,8.0,Under Construction,Olympia,99acres
6603055.0,Porur,2,812,933,649,8132.0,2,2.0,3.0,6,3.0,Furnished,0.0,North-West,6.0,Under Construction,Pacifica,Housing.com
22345902.125,Anna Nagar,4,1934,2224,1547,11566.0,4,1.0,10.0,12,3.0,Semi-Furnished,1.0,North-East,10.0,Ready to Move,Olympia,MagicBricks
8227703.0,Thoraipakkam,2,984,1131,787,8361.0,2,1.0,2.0,8,4.0,Unfurnished,2.0,North-West,8.0,Ready to Move,Doshi,Housing.com
11146894.0,Adyar,2,904,1039,723,12331.0,2,1.0,6.0,8,11.0,Semi-Furnished,1.0,West,3.0,Ready to Move,Radiance,MagicBricks
5944808.0,Tambaram,2,1146,1317,916,5187.0,2,0.0,0.0,4,1.0,Semi-Furnished,2.0,West,9.0,Ready to Move,Olympia,99acres
17913597.0,Guindy,3,1579,1815,1263,11345.0,3,0.0,3.0,6,1.0,Unfurnished,2.0,North-East,6.4,Ready to Move,Akshaya,99acres
3942721.0,Tambaram,1,741,852,592,5321.0,1,0.0,0.0,6,10.0,Unfurnished,1.0,South,11.0,Under Construction,Olympia,MagicBricks
11187830.0,Mogappair,4,1871,2151,1496,5980.0,4,1.0,10.0,12,0.0,Semi-Furnished,0.0,North-East,4.0,Ready to Move,Appaswamy,MagicBricks
4575903.0,Medavakkam,2,999,1148,799,4580.0,2,1.0,7.0,8,4.0,Furnished,2.0,South-East,4.0,Ready to Move,TVH,99acres
11472951.0,OMR,3,1597,1836,1277,7184.0,3,1.0,4.0,8,7.0,Unfurnished,1.0,West,5.0,Ready to Move,Casa Grande,MagicBricks
8367866.0,Medavakkam,3,1456,1674,1164,5747.0,3,1.0,1.0,4,9.0,Semi-Furnished,1.0,East,10.0,Under Construction,Akshaya,Housing.com
8312304.0,Mogappair,2,1134,1304,907,7330.0,2,1.0,4.0,6,1.0,Semi-Furnished,0.0,East,9.0,Under Construction,Akshaya,99acres
15994084.0,Adyar,3,1310,1506,1048,12209.0,3,0.0,5.0,6,25.0,Semi-Furnished,1.0,South-East,11.0,Ready to Move,Casa Grande,MagicBricks
10955535.0,Perungudi,3,1277,1468,1021,8579.0,3,2.0,14.0,16,11.0,Semi-Furnished,0.0,North-West,6.0,Ready to Move,Appaswamy,99acres
7071861.0,Chromepet,3,1459,1677,1167,4847.0,3,2.0,2.0,4,0.0,Semi-Furnished,0.0,South-East,8.0,Ready to Move,Radiance,MagicBricks
4879983.0,ECR,1,705,810,564,6922.0,1,1.0,5.0,8,0.0,Unfurnished,1.0,North-East,11.0,Ready to Move,Casa Grande,99acres
5403116.0,Tambaram,2,881,1013,704,6133.0,2,1.0,14.0,16,0.0,Semi-Furnished,1.0,East,9.0,Ready to Move,Pacifica,99acres
9611299.0,Nungambakkam,1,662,761,529,14446.0,1,2.0,4.0,8,3.0,Semi-Furnished,2.0,South-West,3.0,Under Construction,Radiance,MagicBricks
17417373.0,Guindy,4,1705,1960,1364,10215.0,4,2.0,2.0,8,16.0,Furnished,1.0,South-West,4.0,Under Construction,Mahindra,MagicBricks
10846860.0,Navalur,3,1239,1424,991,8755.0,3,2.0,14.0,16,1.0,Semi-Furnished,1.0,South-East,11.0,Ready to Move,Doshi,Housing.com
22025870.0,Perungudi,4,2605,2995,2084,8455.0,4,0.0,9.0,12,1.0,Semi-Furnished,1.0,North,3.0,Ready to Move,Olympia,MagicBricks
7936173.0,ECR,2,959,1102,767,8275.0,2,1.0,1.0,6,0.0,Furnished,2.0,North-West,9.0,Under Construction,Doshi,MagicBricks
11508679.0,Pallikaranai,4,2285,2627,1828,5037.0,3,1.0,5.0,12,3.0,Furnished,1.0,North-West,6.0,Ready to Move,Doshi,99acres
5968334.0,Ambattur,2,1152,1324,921,5181.0,1,2.0,0.0,6,3.0,Semi-Furnished,0.0,West,2.0,Ready to Move,Pacifica,MagicBricks
7518575.0,Navalur,2,936,1076,748,8033.0,2,1.0,0.0,4,2.0,Furnished,1.0,North,4.0,Ready to Move,Pacifica,99acres
9368988.0,OMR,2,1127,1296,901,8313.0,2,0.6,2.0,6,11.0,Semi-Furnished,2.0,North-West,4.0,Under Construction,Pacifica,MagicBricks
6670909.0,Tambaram,2,957,1100,765,6971.0,2,1.0,1.0,6,3.0,Semi-Furnished,2.0,North-West,5.0,Ready to Move,Doshi,MagicBricks
7901090.0,Sholinganallur,2,954,1097,763,8282.0,2,0.0,7.0,8,3.0,Semi-Furnished,1.0,North-East,4.0,Ready to Move,Olympia,MagicBricks
5187388.0,Sholinganallur,1,573,658,458,9053.0,1,0.0,3.0,4,9.0,Furnished,0.0,South,5.0,Ready to Move,Mahindra,MagicBricks
7806155.0,Velachery,2,909,1045,727,8588.0,2,0.0,2.0,12,0.0,Semi-Furnished,1.0,South,4.0,Under Construction,Appaswamy,99acres
13000863.0,Adyar,2,1068,1228,854,12173.0,2,1.0,5.0,8,3.0,Furnished,0.0,North,7.0,Ready to Move,TVH,Housing.com
14497383.0,Anna Nagar,3,1330,1529,1064,10900.0,3,1.0,4.6,12,4.0,Semi-Furnished,2.0,South,7.0,Ready to Move,Radiance,99acres
14874222.0,Thoraipakkam,4,2117,2434,1693,7026.0,4,2.0,13.0,16,4.0,Semi-Furnished,0.0,East,2.0,Ready to Move,Mahindra,MagicBricks
6963793.0,Perungudi,2,872,1002,697,7986.0,2,2.0,2.0,2,1.0,Unfurnished,0.0,South-West,3.0,Under Construction,Radiance,MagicBricks
8454300.0,Porur,2,1180,1357,944,7165.0,1,2.0,6.0,6,0.0,Unfurnished,1.0,South,10.0,Under Construction,Mahindra,MagicBricks
10212566.0,OMR,3,1729,1988,1383,5907.0,3,2.0,8.0,16,2.0,Semi-Furnished,2.0,North,5.0,Ready to Move,Mahindra,Housing.com
3952802.0,Tambaram,1,666,765,532,5935.0,1,1.0,1.0,2,13.0,Unfurnished,1.0,East,7.0,Ready to Move,Doshi,99acres
9015353.0,Guindy,2,1008,1159,806,8944.0,2,0.0,5.0,6,5.0,Semi-Furnished,1.0,North-East,10.0,Ready to Move,Mahindra,99acres
8166359.0,Mogappair,3,1344,1545,1075,6076.0,3,0.0,8.0,12,1.0,Unfurnished,2.0,North-East,9.0,Ready to Move,Ramaniyam,MagicBricks
9526119.0,Velachery,2,937,1077,749,10167.0,2,1.0,6.0,8,5.0,Unfurnished,1.0,North,7.0,Under Construction,Mahindra,99acres
3452681.0,Medavakkam,1,620,713,496,5569.0,1,2.0,3.0,8,1.0,Semi-Furnished,1.0,East,3.0,Ready to Move,Ramaniyam,Housing.com
9528327.0,Pallikaranai,3,1651,1898,1320,5771.0,3,1.0,16.0,16,1.0,Semi-Furnished,1.0,North-West,10.0,Ready to Move,Radiance,MagicBricks
14688923.0,Navalur,4,2033,2337,1626,7225.0,4,2.0,11.0,16,6.0,Unfurnished,1.0,North-West,6.0,Under Construction,Appaswamy,MagicBricks
4255538.0,Tambaram,2,820,942,656,5190.0,2,1.0,3.0,6,1.0,Semi-Furnished,0.0,South,9.0,Ready to Move,Casa Grande,Housing.com
15238937.0,Anna Nagar,3,1494,1718,1195,10200.0,3,2.0,4.0,4,1.0,Semi-Furnished,0.0,North,9.0,Ready to Move,Ramaniyam,99acres
15340167.0,Thoraipakkam,4,1980,2277,1584,7748.0,4,2.0,11.0,12,3.0,Semi-Furnished,1.0,South-West,2.0,Ready to Move,Casa Grande,99acres
7023319.0,Pallikaranai,2,1043,1199,834,6734.0,2,0.0,4.0,8,7.0,Unfurnished,2.0,East,3.0,Ready to Move,Doshi,99acres
22345902.125,Adyar,3,1746,2007,1396,12918.0,3,2.0,2.0,4,15.0,Semi-Furnished,1.0,West,6.2,Ready to Move,Mahindra,MagicBricks
5763946.0,Kolathur,2,1165,1339,932,4948.0,2,1.0,2.0,4,3.0,Unfurnished,1.0,East,2.0,Ready to Move,Pacifica,MagicBricks
4621642.0,Mogappair,1,622,715,497,7430.0,1,1.0,6.4,2,7.0,Unfurnished,1.0,South-East,11.0,Ready to Move,Ramaniyam,99acres
13922912.0,Velachery,3,1323,1521,1058,10524.0,3,1.0,2.0,8,3.0,Furnished,1.0,South-West,5.0,Ready to Move,Appaswamy,MagicBricks
8789545.0,Perungudi,2,928,1067,742,9471.0,1,1.0,0.0,8,1.0,Furnished,2.0,North-West,10.0,Ready to Move,TVH,MagicBricks
11580641.0,Guindy,2,1283,1475,1026,9026.0,2,1.0,6.0,6,4.0,Unfurnished,2.0,South-West,2.0,Ready to Move,Olympia,99acres
11580082.0,Sholinganallur,3,1706,1961,1364,6788.0,3,1.0,16.0,16,7.0,Semi-Furnished,0.0,West,11.0,Ready to Move,Casa Grande,99acres
8012823.0,Sholinganallur,2,908,1044,726,8825.0,2,2.0,6.0,6,17.0,Semi-Furnished,1.0,West,8.0,Under Construction,Doshi,99acres
13918905.0,Nungambakkam,2,1167,1342,933,11927.0,2,1.0,5.0,8,3.0,Semi-Furnished,1.0,North-West,8.0,Ready to Move,Olympia,99acres
10625393.0,Velachery,3,1053,1210,842,10091.0,3,1.0,15.0,16,0.0,Unfurnished,2.0,South-East,4.0,Ready to Move,Casa Grande,99acres
9925918.0,Medavakkam,3,1501,1726,1200,6613.0,3,2.0,0.0,4,6.0,Furnished,1.0,North,3.0,Ready to Move,Pacifica,MagicBricks
11292045.0,Thoraipakkam,3,1539,1769,1231,7337.0,3,1.0,3.0,12,1.0,Semi-Furnished,0.0,North-East,3.0,Ready to Move,Appaswamy,MagicBricks
10444660.0,Thoraipakkam,3,1348,1550,1078,7748.0,2,0.0,14.0,16,5.0,Semi-Furnished,1.0,South-West,11.0,Ready to Move,Akshaya,MagicBricks
7055841.0,Ambattur,3,1271,1461,1016,5551.0,3,2.0,2.0,8,1.0,Unfurnished,1.0,North,3.0,Under Construction,Ramaniyam,MagicBricks
10617969.0,Sholinganallur,3,1342,1543,1073,7912.0,3,2.0,6.0,8,0.0,Semi-Furnished,2.0,North-West,7.0,Ready to Move,Radiance,99acres
10950197.0,Thoraipakkam,3,1495,1719,1196,7325.0,3,1.0,1.0,4,3.4,Semi-Furnished,1.0,North,11.0,Ready to Move,Olympia,MagicBricks
4278736.0,Chromepet,2,899,1033,719,4759.0,2,2.0,11.0,12,9.0,Semi-Furnished,1.0,North-East,5.0,Ready to Move,Radiance,99acres
7496164.0,Pallikaranai,2,1258,1446,1006,5959.0,2,1.0,2.0,6,1.0,Furnished,1.0,North-East,9.0,Ready to Move,Pacifica,MagicBricks
5256795.0,Chromepet,2,1114,1281,891,4719.0,2,1.0,5.0,12,4.0,Furnished,1.0,East,7.0,Ready to Move,Casa Grande,99acres
9353014.0,Guindy,2,1070,1230,856,8741.0,2,1.0,12.0,12,9.0,Semi-Furnished,0.0,South,10.0,Ready to Move,Radiance,99acres
8820647.0,Perungudi,2,929,1068,743,9495.0,1,1.0,3.0,6,5.0,Unfurnished,1.0,North-West,5.0,Under Construction,Appaswamy,MagicBricks
9529171.0,Sholinganallur,2,1111,1277,888,8577.0,2,1.0,13.0,16,2.2,Unfurnished,1.0,South-West,8.0,Under Construction,Mahindra,99acres
8919537.0,Thoraipakkam,2,970,1115,776,9195.0,1,0.0,2.0,6,0.0,Semi-Furnished,1.0,North-West,6.0,Ready to Move,Doshi,99acres
16071643.0,Anna Nagar,3,1275,1466,1020,12605.0,3,1.0,8.0,8,2.0,Furnished,1.0,South-East,7.0,Ready to Move,Radiance,99acres
18997576.0,Adyar,3,1537,1767,1229,12360.0,2,1.0,0.0,2,0.0,Furnished,1.0,East,5.0,Ready to Move,Akshaya,99acres
8067015.0,Sholinganallur,3,1268,1458,1014,6362.0,3,1.0,5.0,12,3.0,Unfurnished,1.0,North,6.0,Ready to Move,TVH,MagicBricks
7667319.0,Navalur,2,1061,1220,848,7227.0,2,2.0,5.0,6,11.0,Unfurnished,1.0,South,7.0,Ready to Move,Ramaniyam,Housing.com
7787756.0,Thoraipakkam,2,972,1117,777,8012.0,1,2.0,2.0,2,20.0,Unfurnished,0.0,South-West,7.0,Under Construction,Ramaniyam,MagicBricks
17603827.0,Anna Nagar,3,1637,1882,1309,10754.0,2,1.0,3.0,12,2.0,Semi-Furnished,2.0,South-West,5.0,Ready to Move,Radiance,99acres
