monthly_rent,deposit,locality,bhk,size_sqft,furnishing_status,preferred_tenant,bathrooms,floor_number,total_floors,amenities_count,source
15987.0,42055.0,ECR,2,950,Semi-Furnished,Family,2,3.0,6,10.0,99acres
12286.0,24892.0,Pallikaranai,2,1014,Semi-Furnished,Both,2,5.0,12,10.0,NoBroker
42108.0,133693.0,Adyar,3,1715,Furnished,Both,3,6.0,8,6.0,MagicBricks
15460.0,56132.0,Medavakkam,3,1411,Semi-Furnished,Both,3,3.0,12,3.0,99acres
28586.0,64558.0,Sholinganallur,3,1258,Semi-Furnished,Family,3,1.0,4,4.0,99acres
12460.0,26201.0,Thoraipakkam,2,769,Unfurnished,Both,2,1.0,4,9.0,MagicBricks
10637.0,49453.0,Perungudi,1,515,Unfurnished,Family,1,0.0,12,8.0,99acres
13378.0,27579.0,Porur,2,1198,Furnished,Both,2,3.0,8,7.0,MagicBricks
12049.0,53871.0,OMR,2,877,Semi-Furnished,Family,2,4.0,8,11.0,NoBroker
15202.0,58188.0,Thoraipakkam,3,1213,Unfurnished,Bachelors,3,0.0,8,6.0,MagicBricks
13186.0,26817.0,OMR,2,831,Furnished,Family,2,4.0,12,4.0,99acres
26133.0,75903.0,Anna Nagar,3,1261,Unfurnished,Both,2,8.0,8,8.0,Housing.com
21725.0,58996.0,Thoraipakkam,3,1592,Semi-Furnished,Family,3,1.0,2,3.0,Housing.com
34047.0,158218.0,Nungambakkam,3,1175,Unfurnished,Bachelors,3,0.0,6,11.0,MagicBricks
15238.0,37631.0,Navalur,3,1254,Furnished,Family,2,6.0,12,5.0,MagicBricks
19977.0,87993.0,Velachery,2,954,Unfurnished,Bachelors,2,4.0,8,5.0,MagicBricks
20706.0,62891.0,Velachery,2,896,Furnished,Family,2,1.0,12,3.0,NoBroker
36187.0,104703.0,T Nagar,3,1227,Unfurnished,Family,3,,6,11.0,NoBroker
24658.0,95128.0,T Nagar,2,1002,Furnished,Bachelors,2,2.0,8,2.0,NoBroker
10444.0,36373.0,Medavakkam,2,910,Unfurnished,Family,1,5.0,8,2.0,Housing.com
18221.0,49503.0,Thoraipakkam,2,996,Furnished,Bachelors,2,6.0,8,5.0,99acres
8750.0,25013.0,Medavakkam,2,665,Semi-Furnished,Family,2,6.0,8,3.0,NoBroker
8396.0,21026.0,Tambaram,2,941,Semi-Furnished,Bachelors,2,10.0,12,11.0,NoBroker
9516.0,28204.0,Ambattur,3,1013,Semi-Furnished,Family,3,4.0,6,10.0,MagicBricks
8720.0,33097.0,Mogappair,2,708,Semi-Furnished,Family,2,3.0,4,8.0,NoBroker
20976.0,75052.0,Sholinganallur,3,1280,Semi-Furnished,Family,2,8.0,8,,99acres
31558.0,142910.0,Adyar,3,1261,Unfurnished,Family,3,4.0,6,9.0,NoBroker
8796.0,34357.0,OMR,1,550,Semi-Furnished,Family,1,0.0,8,8.0,99acres
13668.0,55620.0,Mogappair,2,1042,Semi-Furnished,Both,2,5.0,6,5.0,MagicBricks
10178.0,39737.0,Ambattur,2,892,Furnished,Family,1,3.0,6,3.0,MagicBricks
16780.0,55763.0,Porur,3,1254,Semi-Furnished,Family,3,11.0,16,4.0,NoBroker
6780.0,25831.0,Medavakkam,1,582,Unfurnished,Bachelors,1,8.0,8,9.0,99acres
14399.0,61957.0,Pallikaranai,3,1131,Furnished,Bachelors,3,3.0,4,,99acres
23337.0,91617.0,ECR,2,1128,Furnished,Both,2,5.0,6,8.0,NoBroker
19450.0,50755.0,Sholinganallur,2,989,Unfurnished,Both,2,7.0,12,7.0,NoBroker
14469.0,,Medavakkam,2,1035,Semi-Furnished,Bachelors,2,5.0,6,2.0,NoBroker
49086.0,198556.0,Nungambakkam,4,1614,Semi-Furnished,Family,4,4.0,8,5.0,99acres
7124.0,24922.0,Kolathur,1,717,Semi-Furnished,Bachelors,1,1.0,6,9.0,MagicBricks
13898.0,35415.0,Ambattur,3,1386,Unfurnished,Family,3,,8,4.0,NoBroker
14309.0,50593.0,Kolathur,3,1227,Semi-Furnished,Both,3,0.0,4,9.0,99acres
11516.0,46938.0,Sholinganallur,2,880,Unfurnished,,2,2.0,12,9.0,MagicBricks
15227.0,65304.0,Medavakkam,3,1352,Furnished,Family,3,2.0,6,3.0,99acres
11364.0,31112.0,Navalur,2,715,Semi-Furnished,Both,2,1.0,2,4.0,NoBroker
21763.0,57077.0,Velachery,2,950,Unfurnished,Family,2,0.0,8,11.0,MagicBricks
19740.0,45032.0,Sholinganallur,2,1119,Unfurnished,Both,2,3.0,8,3.0,99acres
29906.0,75031.0,T Nagar,3,1533,Furnished,Both,3,7.0,8,3.0,MagicBricks
32526.0,114210.0,Guindy,3,1592,Semi-Furnished,Family,3,0.0,6,2.0,99acres
21862.0,,Porur,3,1596,Furnished,Bachelors,3,1.0,12,2.0,NoBroker
29614.0,125284.0,Anna Nagar,3,1326,Unfurnished,Family,3,1.0,2,7.0,MagicBricks
16426.0,80318.0,Navalur,3,1321,Unfurnished,Family,3,11.0,12,7.0,99acres
15934.0,78064.0,OMR,3,960,Unfurnished,Family,3,1.0,6,3.0,MagicBricks
10733.0,36591.0,Adyar,1,578,Semi-Furnished,Both,1,5.0,6,3.0,NoBroker
10461.0,42030.0,Chromepet,3,1237,Furnished,Both,2,7.0,8,10.0,99acres
12933.0,46488.0,Pallikaranai,3,1293,Semi-Furnished,Family,3,2.0,6,10.0,99acres
15658.0,50891.0,Perungudi,2,787,Unfurnished,Bachelors,2,4.0,4,8.0,NoBroker
26679.0,80941.0,T Nagar,2,965,Semi-Furnished,Both,2,2.0,6,5.0,MagicBricks
11886.0,47631.0,ECR,2,901,Semi-Furnished,Bachelors,1,5.0,16,2.0,MagicBricks
14967.0,38501.0,Pallikaranai,3,1293,Furnished,,3,7.0,12,7.0,MagicBricks
35315.0,78156.0,Thoraipakkam,4,1958,Furnished,Both,4,4.0,12,11.0,99acres
10370.0,32227.0,Tambaram,2,1110,Semi-Furnished,Both,2,2.0,12,3.0,Housing.com
12026.0,50230.0,Pallikaranai,2,1090,Furnished,Both,2,9.0,12,2.0,NoBroker
40788.0,165510.0,Anna Nagar,4,2167,Semi-Furnished,Bachelors,4,0.0,8,,99acres
17844.0,72428.0,Tambaram,4,1585,Furnished,Family,4,2.0,2,6.0,Housing.com
16859.0,50525.0,Thoraipakkam,2,1130,Furnished,Family,2,5.0,6,5.0,NoBroker
5000.0,15747.0,Tambaram,1,461,Semi-Furnished,Bachelors,1,5.0,12,5.0,99acres
29616.0,148011.0,Sholinganallur,4,1893,Semi-Furnished,Both,4,3.0,6,7.0,99acres
10330.0,46455.0,Ambattur,2,927,Semi-Furnished,Both,2,0.0,8,10.0,MagicBricks
17888.0,80457.0,Velachery,2,1085,Furnished,Both,2,0.0,6,11.0,99acres
15202.0,58188.0,Thoraipakkam,3,1213,Unfurnished,Bachelors,3,,8,6.0,MagicBricks
11802.0,28760.0,Tambaram,3,1323,Semi-Furnished,Family,3,2.0,6,5.0,NoBroker
21729.0,50654.0,Guindy,3,1230,Unfurnished,Both,3,4.0,8,5.0,99acres
9227.0,,Porur,2,743,Furnished,Family,2,0.0,8,10.0,MagicBricks
12482.0,59747.0,Chromepet,3,1298,Furnished,Bachelors,2,1.0,4,11.0,NoBroker
5000.0,18863.0,Tambaram,1,386,Semi-Furnished,Both,1,6.0,6,2.0,MagicBricks
27188.0,124921.0,Sholinganallur,3,1601,Semi-Furnished,Bachelors,3,7.0,8,8.0,99acres
28765.0,68294.0,OMR,3,1546,Furnished,Both,3,1.0,6,9.0,MagicBricks
28178.0,136486.0,Adyar,3,1210,Furnished,Both,3,6.0,6,4.0,NoBroker
5572.0,13064.0,Ambattur,2,845,Unfurnished,Both,2,12.0,12,7.0,Housing.com
19913.0,88205.0,Perungudi,2,975,Semi-Furnished,Bachelors,1,7.0,8,7.0,NoBroker
22604.0,91329.0,Perungudi,3,1248,Semi-Furnished,Bachelors,3,6.0,6,5.0,Housing.com
10810.0,23990.0,Navalur,1,629,Furnished,Both,1,4.0,8,5.0,Housing.com
16392.0,53048.0,Guindy,2,904,Unfurnished,Family,2,12.0,12,5.0,Housing.com
37010.0,97651.0,Nungambakkam,3,1232,Furnished,,3,5.0,8,5.0,MagicBricks
22784.0,105348.0,Adyar,2,778,Furnished,Family,2,1.0,4,2.0,NoBroker
23257.0,48224.0,ECR,4,1752,Unfurnished,Both,4,3.0,4,3.0,99acres
9104.0,22382.0,Pallikaranai,2,859,Semi-Furnished,Both,2,4.0,12,2.0,99acres
16596.0,57058.0,Pallikaranai,3,1481,Unfurnished,Family,3,7.0,8,7.0,NoBroker
8864.0,32208.0,Perungudi,1,572,Unfurnished,Family,1,0.0,6,3.0,99acres
24472.0,60140.0,Porur,3,1675,Semi-Furnished,Bachelors,3,5.0,6,9.0,99acres
20172.0,58955.0,Navalur,3,1280,Semi-Furnished,Bachelors,3,1.0,4,6.0,Housing.com
27151.0,117136.0,Porur,4,1841,Furnished,Family,4,16.0,16,4.0,NoBroker
13637.0,38713.0,Thoraipakkam,2,924,Unfurnished,Family,2,5.0,8,10.0,Housing.com
25831.0,82620.0,Perungudi,3,1422,Furnished,Family,3,15.0,16,4.0,99acres
28509.0,69542.0,Sholinganallur,3,1450,Semi-Furnished,Family,3,11.0,12,6.0,99acres
32770.0,132226.0,T Nagar,3,1127,Unfurnished,,3,2.0,8,3.0,99acres
28922.0,141771.0,Anna Nagar,3,1182,Semi-Furnished,Both,2,1.0,8,2.0,MagicBricks
20610.0,,Velachery,2,980,Unfurnished,Both,2,0.0,6,7.0,MagicBricks
28812.0,127271.0,Anna Nagar,3,1326,Unfurnished,Family,3,5.0,8,4.0,MagicBricks
10271.0,21597.0,Pallikaranai,2,922,Furnished,Family,2,1.0,2,7.0,99acres
10376.0,33037.0,Mogappair,2,1071,Semi-Furnished,Both,2,,12,6.0,NoBroker
31000.0,69162.0,OMR,4,1816,Semi-Furnished,Bachelors,4,,8,7.0,99acres
12017.0,37830.0,Ambattur,2,1248,Furnished,Both,2,5.0,6,6.0,MagicBricks
16499.0,69427.0,Navalur,2,893,Semi-Furnished,Bachelors,1,5.0,6,5.0,99acres
11473.0,33010.0,Chromepet,3,1422,Semi-Furnished,Bachelors,2,6.0,6,7.0,NoBroker
18269.0,39681.0,Sholinganallur,2,1017,Unfurnished,Family,2,4.0,8,6.0,NoBroker
13749.0,55507.0,Medavakkam,3,1177,Unfurnished,Family,3,2.0,12,11.0,99acres
14049.0,38454.0,Chromepet,3,1530,Semi-Furnished,Family,3,0.0,16,11.0,99acres
7028.0,21144.0,Mogappair,1,502,Semi-Furnished,Both,1,3.0,8,10.0,99acres
14042.0,54170.0,ECR,2,801,Unfurnished,Bachelors,1,6.0,12,7.0,99acres
27880.0,120799.0,Guindy,3,1135,Furnished,Family,3,15.0,16,9.0,Housing.com
5672.0,17420.0,Ambattur,1,559,Furnished,Family,1,4.0,8,11.0,MagicBricks
12139.0,34609.0,Tambaram,3,1182,Furnished,Family,3,6.0,8,5.0,MagicBricks
27322.0,78284.0,Navalur,3,1386,Furnished,Family,3,1.0,8,3.0,99acres
22733.0,63290.0,Anna Nagar,2,945,Semi-Furnished,Bachelors,1,2.0,12,2.0,NoBroker
28259.0,70917.0,Sholinganallur,3,1510,Furnished,Bachelors,3,1.0,6,2.0,MagicBricks
12067.0,29193.0,Thoraipakkam,2,895,Furnished,Family,2,4.0,4,5.0,MagicBricks
9293.0,21385.0,Anna Nagar,1,491,Semi-Furnished,Family,1,6.0,6,8.0,NoBroker
9047.0,40906.0,Sholinganallur,1,441,Semi-Furnished,Both,1,2.0,6,5.0,MagicBricks
55981.0,197909.0,Nungambakkam,3,1641,Furnished,Family,3,6.0,8,2.0,MagicBricks
16967.0,71009.0,OMR,2,1047,Furnished,Family,1,8.0,12,8.0,MagicBricks
13091.0,29509.0,ECR,2,967,Unfurnished,Both,2,4.0,8,8.0,Housing.com
5345.0,15261.0,Porur,1,385,Semi-Furnished,Bachelors,1,12.0,12,5.0,NoBroker
23871.0,109462.0,Guindy,3,1396,Semi-Furnished,Family,3,0.0,16,5.0,Housing.com
35584.0,71897.0,Nungambakkam,3,1351,Semi-Furnished,,3,11.0,12,10.0,NoBroker
9637.0,40002.0,Medavakkam,2,936,Furnished,Both,2,2.0,4,2.0,Housing.com
16668.0,44587.0,Adyar,2,805,Unfurnished,Bachelors,2,7.0,8,7.0,NoBroker
14889.0,37517.0,Tambaram,3,1453,Unfurnished,Bachelors,3,5.0,6,6.0,MagicBricks
15224.0,65519.0,Sholinganallur,2,875,Furnished,Bachelors,2,1.0,4,4.0,MagicBricks
14380.0,57700.0,Medavakkam,2,1054,Furnished,Family,2,,6,6.0,NoBroker
25425.0,56882.0,Velachery,2,1074,Semi-Furnished,Family,2,10.0,12,2.0,99acres
31267.0,96706.0,ECR,4,2066,Furnished,Bachelors,4,1.0,6,11.0,99acres
13960.0,52302.0,Ambattur,3,1418,Semi-Furnished,Both,2,2.0,8,10.0,NoBroker
24290.0,108444.0,Velachery,3,1514,Semi-Furnished,Bachelors,3,5.0,12,11.0,99acres
24642.0,54177.0,OMR,3,1404,Semi-Furnished,Bachelors,3,2.0,8,,99acres
29025.0,114712.0,Perungudi,3,1403,Furnished,Both,3,5.0,6,2.0,Housing.com
30127.0,72002.0,Velachery,4,1763,Semi-Furnished,Both,3,1.0,8,11.0,99acres
18311.0,76928.0,Guindy,2,964,Semi-Furnished,Family,2,,8,4.0,MagicBricks
23796.0,86856.0,Sholinganallur,3,1420,Semi-Furnished,Family,3,8.0,8,2.0,MagicBricks
53295.0,258377.0,Perungudi,4,2178,Semi-Furnished,Bachelors,4,3.0,12,3.0,99acres
12512.0,61005.0,Ambattur,3,1329,Unfurnished,Family,2,7.0,8,4.0,Housing.com
19952.0,40468.0,ECR,2,1087,Unfurnished,Both,2,2.0,2,11.0,NoBroker
15595.0,65069.0,Sholinganallur,2,995,Furnished,Both,2,2.0,4,6.0,NoBroker
9519.0,40856.0,Chromepet,2,962,Semi-Furnished,Both,1,3.0,4,7.0,99acres
12811.0,31102.0,Pallikaranai,2,976,Unfurnished,Bachelors,2,2.0,12,8.0,NoBroker
46113.0,213647.0,Nungambakkam,4,1917,,Bachelors,4,4.0,12,3.0,99acres
32884.0,90138.0,ECR,4,1914,Furnished,Bachelors,4,3.0,8,8.0,NoBroker
18382.0,64091.0,OMR,2,1173,Unfurnished,Family,2,2.0,4,9.0,99acres
29403.0,109620.0,Anna Nagar,3,1380,Semi-Furnished,Family,3,7.0,8,9.0,MagicBricks
7150.0,20632.0,Velachery,1,504,Unfurnished,Family,1,1.0,6,6.0,NoBroker
14917.0,69864.0,ECR,2,866,Semi-Furnished,Family,2,10.0,12,5.0,NoBroker
16189.0,66014.0,Guindy,2,985,Semi-Furnished,Bachelors,2,1.0,8,3.0,Housing.com
21066.0,53574.0,Velachery,2,1078,Unfurnished,Both,2,3.0,4,6.0,MagicBricks
16704.0,74502.0,Velachery,2,1019,Unfurnished,Family,2,7.0,16,4.0,MagicBricks
22853.0,94655.0,Sholinganallur,4,1806,Semi-Furnished,Both,4,4.0,8,11.0,NoBroker
26023.0,82743.0,Sholinganallur,4,1912,Unfurnished,Both,4,1.0,12,7.0,NoBroker
5000.0,,Ambattur,1,493,Semi-Furnished,Family,1,1.0,12,4.0,MagicBricks
13759.0,37567.0,Porur,2,840,Unfurnished,Family,2,2.0,2,,Housing.com
36808.0,90494.0,T Nagar,3,1489,Unfurnished,Both,2,0.0,4,3.0,NoBroker
14910.0,67638.0,OMR,2,814,Semi-Furnished,Both,2,8.0,8,3.0,NoBroker
42692.0,194341.0,T Nagar,3,1563,Semi-Furnished,Bachelors,3,0.0,8,,Housing.com
18100.0,40650.0,Sholinganallur,2,944,Unfurnished,Family,2,4.0,6,4.0,NoBroker
10568.0,48892.0,Mogappair,2,836,Semi-Furnished,Family,2,4.0,4,10.0,Housing.com
11976.0,51189.0,Kolathur,3,1466,Unfurnished,Family,3,6.0,16,2.0,99acres
13123.0,31400.0,Pallikaranai,2,1124,Semi-Furnished,Bachelors,2,2.0,6,4.0,99acres
25456.0,52336.0,Navalur,3,1526,Semi-Furnished,Bachelors,3,4.0,6,8.0,NoBroker
14582.0,61278.0,Guindy,2,789,Semi-Furnished,Family,2,11.0,12,9.0,Housing.com
25268.0,85914.0,Anna Nagar,3,1227,Furnished,Bachelors,3,0.0,4,5.0,Housing.com
6388.0,24651.0,Tambaram,1,560,Furnished,Family,1,0.0,12,5.0,MagicBricks
10821.0,45892.0,Medavakkam,2,771,Semi-Furnished,Bachelors,2,0.0,6,10.0,MagicBricks
23605.0,80808.0,Thoraipakkam,3,1620,Semi-Furnished,Bachelors,3,10.0,12,7.0,MagicBricks
23745.0,102494.0,Perungudi,3,1219,Furnished,Both,3,6.0,6,4.0,MagicBricks
26773.0,119076.0,T Nagar,2,954,,Family,1,6.0,6,7.0,MagicBricks
23822.0,113908.0,OMR,3,1451,Semi-Furnished,Family,3,9.0,12,5.0,NoBroker
14200.0,29111.0,Mogappair,2,1090,Unfurnished,,2,1.0,6,10.0,MagicBricks
16009.0,75549.0,OMR,2,922,Semi-Furnished,Bachelors,2,0.0,4,6.0,99acres
12611.0,33282.0,Pallikaranai,3,1340,Unfurnished,Family,3,4.0,6,5.0,NoBroker
36423.0,86109.0,Anna Nagar,3,1646,Furnished,Family,2,15.0,16,8.0,Housing.com
27809.0,135021.0,Anna Nagar,3,1117,Semi-Furnished,Bachelors,3,1.0,4,6.0,MagicBricks
5467.0,13329.0,Pallikaranai,1,500,Furnished,Both,1,3.0,8,3.0,MagicBricks
8192.0,31701.0,Chromepet,2,1014,Furnished,Family,2,3.0,6,10.0,MagicBricks
27104.0,90027.0,Navalur,3,1417,Semi-Furnished,Both,3,4.0,4,4.0,NoBroker
24978.0,116123.0,Perungudi,3,1123,Semi-Furnished,Bachelors,3,1.0,6,7.0,MagicBricks
10175.0,28643.0,Tambaram,2,1020,Unfurnished,Family,2,3.0,8,9.0,MagicBricks
14723.0,59557.0,ECR,2,951,Semi-Furnished,Family,2,2.0,4,10.0,99acres
8793.0,42134.0,Chromepet,2,1003,Semi-Furnished,Family,2,8.0,8,4.0,Housing.com
13595.0,46000.0,OMR,2,806,Semi-Furnished,Family,2,4.0,8,8.0,99acres
15343.0,74430.0,Ambattur,3,1446,Furnished,Family,3,0.0,4,6.0,MagicBricks
10838.0,44000.0,Porur,2,952,Semi-Furnished,Family,2,10.0,16,10.0,NoBroker
26023.0,82743.0,Sholinganallur,4,1912,Unfurnished,Both,4,1.0,12,7.0,NoBroker
9486.0,,Mogappair,2,750,Furnished,Bachelors,2,3.0,6,9.0,Housing.com
15870.0,77066.0,Thoraipakkam,3,1070,Furnished,Family,3,8.0,8,10.0,NoBroker
12223.0,46339.0,Thoraipakkam,2,996,Unfurnished,Both,2,4.0,8,7.0,NoBroker
23460.0,102320.0,OMR,4,1413,Semi-Furnished,Family,4,3.0,6,4.0,NoBroker
15238.0,47409.0,ECR,2,953,Furnished,Both,2,5.0,8,7.0,NoBroker
23464.0,99096.0,Perungudi,3,1360,Unfurnished,Family,3,3.0,12,4.0,MagicBricks
23855.0,104967.0,Thoraipakkam,3,1479,Furnished,Both,3,2.0,4,6.0,MagicBricks
36089.0,170753.0,Anna Nagar,3,1458,Unfurnished,Family,3,4.0,4,7.0,MagicBricks
24415.0,49518.0,Velachery,3,1301,Semi-Furnished,Both,3,4.0,4,9.0,MagicBricks
16734.0,64692.0,Sholinganallur,2,769,Unfurnished,Bachelors,2,8.0,8,3.0,MagicBricks
37587.0,151660.0,Navalur,4,2244,Furnished,Both,4,8.0,8,8.0,99acres
24095.0,56159.0,Guindy,3,1281,Unfurnished,Bachelors,3,1.0,6,10.0,NoBroker
9413.0,23995.0,OMR,1,552,Semi-Furnished,Family,1,3.0,4,7.0,99acres
26153.0,80012.0,Guindy,3,1248,Semi-Furnished,Family,3,5.0,12,6.0,NoBroker
26526.0,113824.0,T Nagar,2,1061,Semi-Furnished,Bachelors,2,1.0,16,6.0,99acres
32669.0,80393.0,Anna Nagar,3,1380,Semi-Furnished,Family,3,4.0,4,3.0,MagicBricks
15522.0,47859.0,ECR,2,854,Furnished,Both,2,6.0,6,10.0,Housing.com
12144.0,29959.0,Mogappair,2,896,Furnished,Bachelors,2,2.0,6,6.0,MagicBricks
30862.0,118013.0,T Nagar,3,1304,Semi-Furnished,Both,2,5.0,8,5.0,MagicBricks
13107.0,60360.0,Pallikaranai,3,1173,Semi-Furnished,Family,3,1.0,6,4.0,MagicBricks
20401.0,90156.0,Thoraipakkam,2,1137,Unfurnished,Bachelors,2,0.0,4,11.0,99acres
5000.0,15747.0,Tambaram,1,461,Semi-Furnished,Bachelors,1,5.0,12,5.0,99acres
14043.0,68318.0,Medavakkam,2,1040,Unfurnished,Both,2,6.0,8,5.0,NoBroker
27888.0,96466.0,Porur,4,1948,Furnished,Family,4,1.0,4,11.0,MagicBricks
10778.0,44090.0,Mogappair,2,896,Furnished,Both,2,2.0,4,9.0,NoBroker
12225.0,26206.0,Chromepet,2,1023,Unfurnished,Bachelors,1,1.0,16,7.0,MagicBricks
34888.0,122854.0,Adyar,3,1444,Unfurnished,Family,3,8.0,16,9.0,99acres
74472.0,149968.0,T Nagar,4,2324,Semi-Furnished,,4,11.0,12,2.0,NoBroker
8895.0,31651.0,Thoraipakkam,1,631,Furnished,Both,1,11.0,12,9.0,MagicBricks
43222.0,158388.0,Adyar,4,1567,Unfurnished,Both,4,0.0,8,2.0,MagicBricks
15239.0,42523.0,Kolathur,3,1455,Unfurnished,Both,2,3.0,8,8.0,MagicBricks
9358.0,41234.0,Chromepet,3,1213,Semi-Furnished,Family,3,3.0,6,9.0,MagicBricks
21729.0,50654.0,Guindy,3,1230,Unfurnished,Both,3,4.0,8,5.0,99acres
5814.0,27378.0,Medavakkam,1,475,Furnished,Family,1,1.0,4,4.0,NoBroker
26754.0,114024.0,Navalur,3,1516,Unfurnished,Family,3,0.0,6,9.0,Housing.com
56865.0,177715.0,Nungambakkam,4,1897,Furnished,Family,4,1.0,6,10.0,MagicBricks
16707.0,48518.0,Perungudi,2,1093,Semi-Furnished,Both,2,1.0,6,9.0,99acres
20281.0,61888.0,OMR,3,1208,Unfurnished,Family,3,1.0,4,2.0,99acres
47146.0,194612.0,Adyar,4,1689,Semi-Furnished,Both,4,3.0,8,8.0,MagicBricks
9617.0,,Pallikaranai,2,878,Semi-Furnished,Family,2,6.0,16,2.0,Housing.com
24278.0,100813.0,Adyar,3,1200,Furnished,Bachelors,3,3.0,4,2.0,MagicBricks
34969.0,72984.0,ECR,4,2026,Semi-Furnished,Bachelors,4,2.0,6,8.0,MagicBricks
9615.0,27885.0,Perungudi,1,584,Semi-Furnished,Both,1,14.0,16,8.0,MagicBricks
25475.0,103678.0,Navalur,3,1415,Furnished,,3,6.0,12,,99acres
15486.0,35454.0,Medavakkam,3,1352,Semi-Furnished,Both,2,3.0,8,5.0,NoBroker
14496.0,65514.0,Thoraipakkam,2,1079,Semi-Furnished,Family,2,,12,8.0,NoBroker
17229.0,65588.0,Anna Nagar,1,662,Furnished,Bachelors,1,8.0,8,6.0,MagicBricks
35696.0,162671.0,Perungudi,3,1601,Unfurnished,Bachelors,2,2.0,12,7.0,Housing.com
12511.0,61773.0,Chromepet,3,1518,Unfurnished,Bachelors,3,4.0,12,8.0,MagicBricks
24104.0,109729.0,Perungudi,3,1166,Semi-Furnished,Family,3,4.0,12,3.0,MagicBricks
28163.0,93569.0,Adyar,3,1349,Semi-Furnished,Family,3,5.0,8,3.0,99acres
22118.0,62015.0,Thoraipakkam,3,1331,Semi-Furnished,Both,3,4.0,8,5.0,99acres
30187.0,106277.0,ECR,4,1947,Unfurnished,Family,4,1.0,8,9.0,MagicBricks
17447.0,37519.0,Adyar,2,876,Furnished,Family,2,2.0,8,6.0,MagicBricks
10857.0,27019.0,ECR,3,1186,Semi-Furnished,Family,3,,12,4.0,99acres
15690.0,71465.0,Perungudi,2,933,Unfurnished,Family,2,8.0,8,9.0,99acres
19327.0,64865.0,Navalur,2,1051,Furnished,Family,1,4.0,8,2.0,NoBroker
31489.0,132097.0,Anna Nagar,3,1734,Semi-Furnished,Family,3,6.0,12,2.0,NoBroker
5521.0,25605.0,Kolathur,1,529,Furnished,Family,1,11.0,12,8.0,99acres
26299.0,56291.0,Anna Nagar,3,1367,Unfurnished,Bachelors,2,6.0,8,2.0,NoBroker
34141.0,138274.0,Anna Nagar,3,1448,Furnished,Family,2,1.0,6,2.0,99acres
6694.0,16745.0,Ambattur,2,1068,Furnished,Family,1,11.0,12,5.0,MagicBricks
34244.0,162516.0,Guindy,4,1860,Unfurnished,Bachelors,4,2.0,8,7.0,MagicBricks
14680.0,62318.0,Pallikaranai,2,1091,Unfurnished,Family,2,1.0,6,3.0,99acres
16068.0,33238.0,OMR,2,1097,Unfurnished,Family,2,4.0,4,8.0,MagicBricks
29123.0,80586.0,Nungambakkam,2,1169,Furnished,Family,2,6.0,12,,NoBroker
19557.0,86930.0,Medavakkam,3,1425,Furnished,Bachelors,3,3.0,8,,NoBroker
14228.0,46749.0,Adyar,1,661,Unfurnished,Family,1,12.0,12,2.0,NoBroker
15655.0,35318.0,OMR,2,913,Semi-Furnished,Bachelors,2,4.0,4,4.0,MagicBricks
13706.0,41170.0,OMR,2,974,Semi-Furnished,Family,2,11.0,16,4.0,Housing.com
21468.0,48301.0,Pallikaranai,4,1805,Furnished,Both,4,,8,10.0,99acres
9557.0,41852.0,Tambaram,2,883,Furnished,Family,2,7.0,12,7.0,NoBroker
15964.0,70633.0,Navalur,2,1057,Furnished,Both,2,0.0,8,5.0,MagicBricks
15537.0,31747.0,Velachery,2,722,Semi-Furnished,Both,1,6.0,6,2.0,MagicBricks
17021.0,46022.0,OMR,2,890,Unfurnished,Family,2,3.0,4,7.0,NoBroker
11811.0,54572.0,Mogappair,2,863,Furnished,Both,2,3.0,8,8.0,99acres
34810.0,72640.0,OMR,4,2017,Semi-Furnished,Both,4,4.0,6,2.0,NoBroker
43243.0,129907.0,OMR,4,2246,Semi-Furnished,Family,4,,6,8.0,NoBroker
26057.0,81606.0,Adyar,3,1198,Furnished,Family,3,8.0,12,4.0,99acres
18204.0,79471.0,Sholinganallur,2,1113,Semi-Furnished,Both,2,0.0,6,8.0,NoBroker
21581.0,58771.0,Anna Nagar,3,1054,Furnished,Both,3,9.0,16,6.0,MagicBricks
34365.0,91771.0,Velachery,4,1866,Semi-Furnished,Bachelors,4,5.0,8,11.0,99acres
33023.0,103947.0,Adyar,3,1461,Furnished,Both,3,8.0,12,5.0,99acres
9132.0,39325.0,Tambaram,2,907,Semi-Furnished,Family,2,,6,6.0,99acres
9450.0,20825.0,Chromepet,2,873,Furnished,Bachelors,2,1.0,4,4.0,NoBroker
15727.0,77063.0,Pallikaranai,3,1450,Unfurnished,Bachelors,3,8.0,12,2.0,NoBroker
31086.0,91035.0,Guindy,3,1317,Semi-Furnished,Both,3,0.0,8,8.0,MagicBricks
17347.0,36450.0,OMR,2,951,Unfurnished,Family,2,13.0,16,9.0,NoBroker
15797.0,73015.0,Guindy,2,791,Unfurnished,Bachelors,1,8.0,8,2.0,99acres
17357.0,54252.0,Tambaram,4,2290,Unfurnished,Family,3,0.0,4,11.0,99acres
45660.0,213681.0,Perungudi,4,1824,,Bachelors,4,8.0,8,9.0,MagicBricks
26947.0,113492.0,Anna Nagar,3,1338,Semi-Furnished,Both,3,12.0,16,3.0,99acres
10572.0,50666.0,Adyar,1,478,Semi-Furnished,Family,1,10.0,12,7.0,Housing.com
34220.0,107050.0,Nungambakkam,3,1257,Unfurnished,Bachelors,3,1.0,8,3.0,MagicBricks
